customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AverageMonthlySpend
6345-FZOQH,1,0,1,0,69,1,0,-1.491020519067978,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
3376-BMGFE,0,0,0,0,4,1,1,0.2040124211014678,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.22
5997-OPVFA,1,0,1,0,72,1,1,0.8072447321617703,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.02
3445-HXXGF,1,1,1,0,58,0,1,-0.6468276429835875,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.0
1159-WFSGR,0,0,1,1,16,1,0,-1.474402549066317,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.05
7654-YWJUF,1,0,1,0,43,1,1,0.6477122201458225,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.01
1875-QIVME,0,0,1,0,2,1,1,1.31741641121277,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.45
6727-IOTLZ,1,0,1,0,14,1,0,0.5712695581381809,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,-0.03
0691-JVSYA,0,0,1,0,53,1,1,1.00001318418104,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0.02
5918-VUKWP,0,0,0,0,32,1,0,-1.469417158065818,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.02
1744-JHKYS,0,0,1,0,34,1,0,-1.33148800705203,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.02
2656-FMOKZ,0,1,0,0,15,1,1,0.3220000081132625,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.03
2070-FNEXE,0,1,0,0,7,1,0,0.3884718881199074,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11
5947-SGKCL,0,0,1,1,15,1,1,1.348990554215926,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,-0.02
3712-PKXZA,1,0,1,0,61,1,1,-1.469417158065818,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.01
6317-YPKDH,0,0,0,0,1,0,0,-1.156999322034587,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.99
6582-OIVSP,0,0,0,0,1,1,0,-0.6468276429835875,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.99
9367-WXLCH,1,0,0,0,8,1,0,0.6560212051466532,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.09
5524-KHNJP,1,0,1,1,33,1,0,0.3319707901142591,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0.0
1918-ZBFQJ,0,0,0,0,13,1,1,0.4815325201292102,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.04
1024-GUALD,0,0,1,0,1,0,1,-1.328164413051698,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.0
4827-USJHP,1,0,0,0,20,1,1,-0.4307940329619915,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.03
8167-GJLRN,1,0,0,0,3,0,0,-1.142043149033092,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.32
0956-SYCWG,0,0,0,0,13,1,0,-1.499329504068809,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.07
8017-UVSZU,0,0,1,0,40,1,0,-0.2712615209460436,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
7100-FQPRV,1,0,1,1,43,1,1,0.2372483611047903,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0.01
2472-OVKUP,1,0,1,0,6,1,1,0.8720548151682491,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.13
2984-RGEYA,0,0,1,1,69,1,0,-1.496005910068476,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.01
9680-NIAUV,0,0,1,1,72,1,0,1.493566893230379,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.04
2146-EGVDT,1,0,1,1,59,1,0,-1.510962083069971,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.01
2604-IJPDU,0,0,1,0,20,1,1,1.056514282186689,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,-0.01
9178-JHUVJ,1,0,1,1,24,1,1,-1.351429571054024,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.03
6168-YBYNP,1,0,0,0,59,1,1,1.548406194235861,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.03
7255-SSFBC,1,0,1,1,72,1,1,1.578318540238852,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.04
3645-DEYGF,1,0,0,1,1,1,0,-1.462769970065154,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.0
9323-HGFWY,0,0,1,0,27,1,1,1.234326561204464,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0.01
8544-GOQSH,0,0,0,0,14,1,1,0.5081212721318681,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.04
3363-DTIVD,1,0,1,1,71,1,0,1.355637742216591,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0.03
7018-WBJNK,1,0,0,1,13,1,1,0.4499583771260538,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.04
9142-KZXOP,1,0,0,0,44,1,0,0.1358787440946564,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.01
7674-YTAFD,0,0,0,0,33,1,1,0.5047976781315361,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.01
6348-SNFUS,1,0,1,1,72,0,1,-0.3094828519498643,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0.01
1285-OKIPP,1,0,0,0,1,1,0,0.50313588113137,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.97
7825-ECJRF,0,0,0,0,19,1,1,1.390535479220079,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.01
1347-KTTTA,1,0,1,0,64,1,1,1.252606328206291,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.03
7841-TZDMQ,1,0,0,0,2,1,1,-0.6235624849812617,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.49
4195-NZGTA,0,0,0,0,1,0,0,-1.313208240050203,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.0
7157-SMCFK,1,0,0,1,61,1,0,-1.496005910068476,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.01
4709-LKHYG,0,0,1,1,29,1,0,-1.487696925067646,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-0.03
2504-DSHIH,1,1,1,0,23,1,0,0.7324638671542947,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.01
0699-NDKJM,0,0,1,0,57,0,1,-0.1998042499389003,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.01
9286-BHDQG,1,0,1,1,72,0,0,-0.6484894399837535,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0.01
0230-WEQUW,1,0,1,0,66,0,1,-0.2712615209460436,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.01
2040-LDIWQ,1,0,1,1,65,1,1,0.6460504231456565,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.02
6496-JDSSB,0,0,0,0,8,1,1,0.5064594751317021,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.09
9408-SSNVZ,0,0,0,0,4,1,1,0.179085466098976,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.22
4443-EMBNA,0,0,1,0,71,1,0,-1.329826210051864,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.0
6469-MRVET,1,0,1,1,1,1,1,-1.481049737066981,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,-1.0
0742-MOABM,1,0,1,0,4,1,0,-0.4889569279678058,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.23
5961-VUSRV,0,0,0,0,12,1,1,-1.509300286069805,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.08
6778-JFCMK,1,0,0,0,24,0,1,-0.4706771609659783,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,-0.02
6341-JVQGF,0,0,1,1,31,1,1,0.544680806135523,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.0
2232-DMLXU,0,0,1,0,1,1,0,-0.317791836950695,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.98
4811-JBUVU,1,0,0,0,30,1,1,0.8354952811645946,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.01
0945-TSONX,0,0,1,1,47,1,1,0.682609957149311,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0.02
2651-ZCBXV,1,0,0,0,54,1,1,1.437065795224731,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0.03
3316-UWXUY,1,0,0,0,50,1,1,0.9551446651765552,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.02
8937-RDTHP,1,0,0,0,1,1,1,0.6593447991469852,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.97
7083-MIOPC,0,0,0,0,72,1,0,-1.479387940066815,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.0
1984-GPTEH,0,0,0,0,29,1,0,-1.316531834050535,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.02
1251-KRREG,1,0,0,0,2,1,1,-0.3443805889533531,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.48
0621-JFHOL,0,0,0,0,10,0,1,-1.16863190103575,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,-0.09
9903-LYSAB,1,0,1,0,18,1,1,0.2787932861089434,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.02
0094-OIFMO,0,1,0,0,11,1,1,1.004998575181539,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.05
9227-UAQFT,1,0,0,0,16,1,0,-1.496005910068476,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.06
7301-ABVAD,0,0,0,0,72,1,0,0.7258166791536301,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.02
6614-FHDBO,1,0,0,0,72,1,0,1.476948923228718,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.03
7576-ASEJU,0,0,1,1,41,1,1,0.3303089931140931,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0.01
9058-HRZSV,0,1,1,0,65,1,0,0.9850570111795456,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.03
4522-AKYLR,0,1,0,0,13,1,1,-0.3310862129520241,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.05
0221-WMXNQ,1,1,0,0,4,1,0,0.3519123541162524,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.22
0303-UNCIP,1,0,0,0,41,1,0,0.0079203750818651,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,0.0
9947-OTFQU,1,1,0,0,15,1,1,0.3203382111130965,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.04
0322-YINQP,1,0,0,0,1,1,1,-0.5388108379727895,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.99
0959-WHOKV,1,0,0,0,42,1,1,1.137942335194829,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,0.02
4075-JFPGR,0,0,1,0,51,1,1,0.9551446651765552,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,0.02
4629-NRXKX,0,0,1,1,2,1,0,0.1873944510998066,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.47
9514-JDSKI,1,1,1,0,1,0,0,-0.8163309370005319,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.99
3282-ZISZV,1,0,0,1,32,1,0,0.6294324531439953,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.0
3675-YDUPJ,1,0,0,0,10,1,1,-1.492682316068144,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.09
4111-BNXIF,0,0,1,1,67,0,1,-0.1732154979362424,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.01
7017-VFHAY,0,0,1,1,61,1,0,1.67304096924832,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.03
6655-LHBYW,1,0,0,0,50,1,0,1.648114014245829,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.03
